file,seconds
1926-147979-0042.wav,9.22
8312-279790-0002.wav,15.83
909-131041-0002.wav,5.58
4406-16882-0062.wav,14.22
8629-261139-0043.wav,14.48
8838-298546-0024.wav,15.89
6529-62554-0028.wav,14.21
8580-287363-0021.wav,13.28
5463-39174-0001.wav,15.90
8838-298545-0039.wav,15.00
7113-86041-0008.wav,15.29
911-128684-0003.wav,11.54
307-127539-0001.wav,16.00
8419-286676-0031.wav,2.91
3607-135982-0028.wav,13.89
1263-141777-0037.wav,15.47
8238-283452-0039.wav,12.43
1246-124548-0017.wav,13.34
8014-112602-0003.wav,7.00
1455-134435-0007.wav,11.86
19-198-0021.wav,16.29
4406-16883-0009.wav,5.08
6078-54007-0033.wav,16.36
3879-174923-0004.wav,10.13
4481-17499-0037.wav,15.11
7447-91187-0029.wav,12.81
1926-147987-0018.wav,9.50
446-123501-0029.wav,15.62
4898-20016-0032.wav,15.19
1841-179183-0019.wav,14.45
8468-294887-0015.wav,13.39
332-128985-0063.wav,15.61
19-198-0003.wav,15.48
909-131045-0043.wav,15.19
4297-13006-0041.wav,13.44
7148-59157-0017.wav,16.04
7505-83618-0011.wav,4.33
89-219-0031.wav,4.64
7367-86737-0087.wav,14.84
2764-36619-0023.wav,14.74
5049-25947-0094.wav,15.69
426-122819-0006.wav,11.80
2196-170151-0024.wav,16.52
8419-286676-0006.wav,15.64
8051-295385-0006.wav,16.34
5339-14134-0015.wav,15.06
8838-298546-0035.wav,15.11
1034-121119-0061.wav,9.28
8088-284756-0007.wav,13.24
298-126790-0012.wav,9.38
3168-173565-0000.wav,10.23
2518-154826-0016.wav,9.01
7402-90848-0014.wav,16.02
3947-13260-0042.wav,13.70
3664-178366-0022.wav,13.11
458-126294-0017.wav,14.68
2514-149482-0079.wav,13.06
3235-28433-0003.wav,16.02
78-368-0051.wav,16.93
3699-19402-0013.wav,13.75
233-134440-0057.wav,14.72
426-122822-0029.wav,11.69
8419-293473-0018.wav,15.71
4788-91208-0034.wav,15.68
412-126975-0070.wav,15.71
5192-19397-0030.wav,11.87
8095-274346-0013.wav,16.02
2182-181173-0008.wav,15.32
6880-216547-0072.wav,15.21
1737-142396-0017.wav,15.31
3526-176651-0014.wav,15.04
1235-135887-0002.wav,13.62
458-126305-0015.wav,13.90
1898-145715-0038.wav,14.37
4853-27670-0021.wav,15.44
6064-300880-0020.wav,14.74
6081-42010-0018.wav,10.72
1034-121119-0044.wav,15.44
4362-15663-0087.wav,15.92
6531-61334-0009.wav,2.14
839-130898-0050.wav,7.93
322-124147-0053.wav,16.20
4830-25898-0010.wav,13.55
1594-135914-0099.wav,15.11
4406-16883-0000.wav,12.43
2391-145015-0101.wav,15.92
2136-5140-0040.wav,5.93
7367-86737-0091.wav,10.05
5104-33406-0000.wav,14.55
1235-135884-0021.wav,14.64
1867-154071-0043.wav,16.11
4051-11218-0008.wav,6.11
4397-15666-0005.wav,15.12
3112-9554-0006.wav,16.91
250-142286-0004.wav,8.40
3857-182317-0029.wav,14.85
6925-80680-0027.wav,15.46
8609-283227-0060.wav,15.53
250-142276-0019.wav,15.45
6081-42010-0009.wav,8.98
1116-137572-0003.wav,15.94
3879-173592-0043.wav,3.56
5688-41232-0002.wav,13.26
1455-134435-0058.wav,3.39
6415-111615-0029.wav,10.91
150-132655-0029.wav,15.21
1455-134435-0044.wav,4.76
198-126831-0015.wav,16.57
3857-182317-0008.wav,15.82
4018-107338-0018.wav,15.06
83-11691-0034.wav,13.47
7794-295947-0030.wav,15.38
4051-10927-0027.wav,5.18
5867-48852-0042.wav,15.40
4267-72637-0016.wav,14.38
5463-39174-0044.wav,9.78
5393-19219-0048.wav,15.00
5703-47212-0001.wav,12.87
302-123504-0000.wav,14.38
2910-131096-0087.wav,14.89
83-3054-0012.wav,13.36
1235-135883-0003.wav,15.14
460-172359-0060.wav,4.89
118-121721-0006.wav,15.04
3857-180923-0007.wav,15.64
8123-275216-0037.wav,14.05
6081-42010-0022.wav,13.43
7511-102419-0031.wav,14.04
8095-274348-0000.wav,4.67
233-134440-0005.wav,15.43
426-122822-0032.wav,13.77
87-121553-0027.wav,12.57
302-123504-0001.wav,13.69
3807-4955-0009.wav,15.73
2514-149482-0080.wav,14.44
696-92939-0022.wav,15.71
118-121721-0025.wav,15.20
2893-139310-0048.wav,14.80
2691-156745-0026.wav,9.62
1455-138263-0002.wav,3.27
5561-41615-0040.wav,7.83
5322-7680-0022.wav,16.62
7264-92310-0025.wav,14.99
2092-145706-0023.wav,15.37
2196-170379-0018.wav,13.37
311-124404-0074.wav,14.15
5652-19215-0058.wav,14.37
7505-258958-0026.wav,15.66
254-127705-0019.wav,16.59
909-131045-0035.wav,15.31
669-129074-0010.wav,13.12
1447-17506-0019.wav,7.22
2952-407-0024.wav,5.17
587-54108-0056.wav,15.94
403-128339-0009.wav,15.84
6529-62556-0033.wav,15.61
7505-258964-0015.wav,15.56
3983-5371-0035.wav,11.47
78-369-0002.wav,14.57
2416-152139-0035.wav,13.98
27-124992-0058.wav,4.39
8123-275209-0007.wav,13.50
8051-118101-0012.wav,14.79
7190-90542-0007.wav,14.71
405-130894-0007.wav,14.47
7302-86815-0034.wav,13.94
3857-180923-0002.wav,13.81
4340-15220-0050.wav,10.29
730-360-0036.wav,9.72
3440-171009-0002.wav,14.77
8630-305213-0040.wav,15.52
2391-145015-0033.wav,8.73
5688-41232-0052.wav,3.10
6000-86686-0003.wav,15.24
6064-56165-0008.wav,4.55
4830-25904-0004.wav,15.69
3112-9555-0060.wav,16.15
8797-294123-0093.wav,14.37
1355-39947-0028.wav,14.19
8797-294123-0042.wav,15.34
3214-167606-0022.wav,15.49
4137-11702-0042.wav,14.52
3374-298025-0012.wav,14.91
3168-173564-0023.wav,16.72
6531-61334-0104.wav,9.70
1723-141149-0058.wav,12.76
125-121342-0022.wav,15.59
7278-91083-0031.wav,13.97
1098-133695-0045.wav,2.37
250-142276-0040.wav,13.82
2196-174172-0041.wav,15.36
163-121908-0008.wav,15.43
8095-274346-0002.wav,13.55
1502-122619-0054.wav,15.25
125-121342-0044.wav,13.98
441-128988-0003.wav,13.34
8797-294123-0071.wav,15.59
1841-150351-0001.wav,13.56
3242-67168-0024.wav,8.26
3983-5371-0019.wav,13.23
6818-68772-0014.wav,16.45
426-122819-0017.wav,13.34
7505-258964-0030.wav,12.57
8095-274346-0037.wav,14.79
3168-173564-0044.wav,15.07
1183-128659-0008.wav,8.18
211-122442-0027.wav,3.16
5688-41232-0029.wav,10.41
5808-54425-0020.wav,14.05
3240-131231-0060.wav,2.16
5778-54535-0025.wav,13.19
481-123720-0053.wav,14.82
4680-16042-0007.wav,15.82
8098-278278-0032.wav,16.23
6019-3185-0025.wav,15.36
8312-279791-0052.wav,15.56
3214-167606-0001.wav,8.14
83-9960-0015.wav,10.54
7226-86964-0027.wav,12.61
4853-29413-0017.wav,14.64
89-218-0024.wav,6.70
5339-14134-0069.wav,13.97
625-132118-0035.wav,11.99
89-218-0047.wav,16.70
6529-62554-0003.wav,15.73
163-122947-0074.wav,15.41
198-129977-0022.wav,14.43
5750-100289-0020.wav,14.36
8226-274369-0054.wav,14.12
1578-140049-0008.wav,14.60
3112-9555-0047.wav,16.37
3486-166446-0006.wav,12.30
3526-175658-0035.wav,11.14
1455-134435-0050.wav,15.72
7178-34644-0006.wav,15.30
6437-66173-0033.wav,13.75
2764-36619-0031.wav,11.36
730-360-0022.wav,16.13
2952-410-0042.wav,13.26
27-124992-0024.wav,5.73
1116-137572-0036.wav,6.10
8629-261140-0005.wav,5.53
7148-7763-0017.wav,6.46
5514-19193-0019.wav,15.46
8629-261139-0072.wav,15.96
1578-140045-0019.wav,11.39
6081-41998-0008.wav,12.71
3168-173564-0001.wav,14.60
118-124588-0010.wav,15.31
6078-54013-0027.wav,7.80
8465-246940-0008.wav,14.62
3947-13260-0023.wav,13.11
4830-25898-0039.wav,14.95
3830-12535-0004.wav,3.88
8312-279790-0001.wav,14.52
6531-61334-0109.wav,11.29
6078-54013-0038.wav,3.98
2989-138028-0029.wav,8.60
8975-270782-0082.wav,8.80
8014-280382-0007.wav,14.63
7511-102420-0016.wav,15.70
248-130697-0000.wav,8.69
1455-134435-0023.wav,12.13
5808-48608-0037.wav,15.23
2843-152918-0003.wav,14.41
26-495-0006.wav,13.96
7178-34644-0003.wav,14.66
5514-19192-0027.wav,15.93
5750-100289-0002.wav,9.01
441-130108-0002.wav,7.98
8051-119902-0004.wav,12.85
8419-293469-0025.wav,14.97
8238-274553-0015.wav,13.07
4830-25898-0000.wav,14.90
7302-86815-0080.wav,13.70
1867-154075-0002.wav,13.71
1502-122619-0040.wav,11.77
481-123719-0005.wav,9.36
8095-274346-0032.wav,5.46
2910-131096-0040.wav,14.81
412-126975-0060.wav,14.68
5514-19192-0043.wav,3.09
2182-181173-0036.wav,12.66
4481-17499-0021.wav,7.87
89-219-0055.wav,4.25
4788-91208-0019.wav,15.32
625-132118-0020.wav,14.68
4214-7146-0002.wav,9.38
2843-152918-0022.wav,15.86
8095-274348-0016.wav,6.75
26-495-0013.wav,12.80
4788-294466-0000.wav,13.40
6385-34655-0009.wav,2.42
4362-15663-0012.wav,14.02
78-368-0000.wav,14.43
3112-9554-0015.wav,13.24
3947-13262-0019.wav,12.91
3436-172171-0025.wav,14.87
730-359-0027.wav,16.16
254-127705-0036.wav,10.16
8630-305212-0001.wav,13.27
7278-104730-0003.wav,5.33
374-180299-0035.wav,9.81
83-9960-0042.wav,16.18
7367-86737-0108.wav,14.25
8609-283227-0008.wav,6.77
4297-13006-0024.wav,14.82
2092-145706-0002.wav,13.15
8629-261139-0069.wav,16.07
1898-145724-0026.wav,13.06
669-129061-0014.wav,3.15
6454-93938-0022.wav,14.46
8312-279791-0053.wav,12.79
911-130578-0005.wav,13.81
1088-134318-0012.wav,15.32
78-369-0052.wav,10.13
1447-130550-0016.wav,14.64
250-142286-0026.wav,13.20
426-122822-0002.wav,14.08
5339-14133-0001.wav,4.96
6272-70191-0028.wav,13.56
4680-16042-0026.wav,14.71
5678-43301-0015.wav,16.27
4640-19189-0010.wav,10.95
7264-92310-0019.wav,15.37
1355-39947-0068.wav,14.05
7447-91187-0060.wav,15.80
2989-138028-0011.wav,15.87
8425-287387-0001.wav,13.44
3235-28433-0016.wav,15.69
40-121026-0005.wav,13.62
1841-179183-0036.wav,12.15
4267-72637-0002.wav,16.18
1841-179183-0013.wav,13.19
7794-295947-0001.wav,16.80
2836-5354-0052.wav,14.55
328-129766-0031.wav,15.13
8797-294123-0040.wav,13.63
1841-179183-0011.wav,10.55
1116-132851-0028.wav,13.20
3214-167607-0014.wav,14.31
1263-138246-0010.wav,16.14
1578-140045-0028.wav,14.36
87-121553-0080.wav,16.96
7264-92316-0017.wav,10.77
322-124146-0025.wav,11.03
625-132118-0019.wav,13.13
4853-27671-0029.wav,14.05
26-496-0021.wav,14.36
32-21631-0011.wav,13.99
5339-14133-0029.wav,13.13
3723-171631-0045.wav,13.62
8468-295198-0013.wav,14.41
26-495-0090.wav,14.78
3259-158083-0039.wav,2.15
2764-36616-0037.wav,14.27
5808-54425-0002.wav,15.54
2436-2476-0024.wav,16.32
6078-54013-0043.wav,2.66
6818-76332-0027.wav,13.25
6209-34600-0024.wav,14.72
1183-128659-0005.wav,6.58
2989-138028-0023.wav,6.08
7148-59157-0011.wav,14.88
229-130880-0076.wav,8.40
4195-186236-0016.wav,15.29
7447-91186-0012.wav,14.05
4898-20016-0014.wav,14.59
6209-34601-0016.wav,13.24
5778-54535-0014.wav,15.49
403-216-0008.wav,13.61
5322-7679-0036.wav,12.97
39-121914-0013.wav,16.95
1737-142397-0042.wav,8.94
6019-3185-0039.wav,14.30
1578-140045-0021.wav,15.52
87-121553-0024.wav,9.95
8095-274346-0026.wav,12.64
3374-298032-0040.wav,16.09
2196-170379-0003.wav,5.31
3242-67153-0020.wav,15.26
8226-274369-0056.wav,12.99
4397-15668-0038.wav,13.84
8797-294123-0099.wav,15.09
441-130108-0007.wav,15.14
669-129061-0047.wav,12.86
196-122152-0026.wav,16.20
1183-133256-0013.wav,16.68
1578-140045-0024.wav,7.46
7511-102420-0017.wav,15.80
2136-5140-0021.wav,10.20
60-121082-0054.wav,11.56
374-180299-0001.wav,3.29
229-130880-0073.wav,12.53
103-1240-0033.wav,14.41
8975-270782-0056.wav,11.69
625-132112-0046.wav,13.97
481-123720-0068.wav,14.54
8095-274348-0013.wav,15.81
887-123291-0004.wav,11.84
909-131044-0027.wav,13.73
4051-11218-0028.wav,6.22
5393-19218-0050.wav,6.45
26-495-0005.wav,16.20
4014-186175-0012.wav,16.66
2911-7601-0012.wav,13.60
6019-3185-0055.wav,15.58
4051-11218-0047.wav,12.89
307-127539-0021.wav,12.63
5049-25947-0119.wav,15.10
1898-145724-0006.wav,14.30
3807-4923-0016.wav,14.03
481-123719-0013.wav,15.37
6078-54013-0001.wav,15.49
8324-286681-0022.wav,4.71
5163-39921-0008.wav,15.30
6880-216547-0044.wav,9.59
60-121082-0032.wav,13.18
403-128339-0042.wav,15.64
1578-140049-0011.wav,12.61
196-122159-0030.wav,15.72
2843-152918-0088.wav,12.31
60-121082-0064.wav,5.28
125-121124-0088.wav,3.77
