file,seconds
1926-147979-0042.wav,9.22
8312-279790-0002.wav,15.83
909-131041-0002.wav,5.58
4406-16882-0062.wav,14.22
8629-261139-0043.wav,14.48
8838-298546-0024.wav,15.89
6529-62554-0028.wav,14.21
8580-287363-0021.wav,13.28
5463-39174-0001.wav,15.90
8838-298545-0039.wav,15.00
7113-86041-0008.wav,15.29
911-128684-0003.wav,11.54
307-127539-0001.wav,16.00
8419-286676-0031.wav,2.91
3607-135982-0028.wav,13.89
1263-141777-0037.wav,15.47
8238-283452-0039.wav,12.43
1246-124548-0017.wav,13.34
8014-112602-0003.wav,7.00
1455-134435-0007.wav,11.86
19-198-0021.wav,16.29
4406-16883-0009.wav,5.08
6078-54007-0033.wav,16.36
3879-174923-0004.wav,10.13
4481-17499-0037.wav,15.11
7447-91187-0029.wav,12.81
1926-147987-0018.wav,9.50
446-123501-0029.wav,15.62
4898-20016-0032.wav,15.19
1841-179183-0019.wav,14.45
8468-294887-0015.wav,13.39
332-128985-0063.wav,15.61
19-198-0003.wav,15.48
909-131045-0043.wav,15.19
4297-13006-0041.wav,13.44
7148-59157-0017.wav,16.04
7505-83618-0011.wav,4.33
89-219-0031.wav,4.64
7367-86737-0087.wav,14.84
2764-36619-0023.wav,14.74
5049-25947-0094.wav,15.69
426-122819-0006.wav,11.80
2196-170151-0024.wav,16.52
8419-286676-0006.wav,15.64
8051-295385-0006.wav,16.34
5339-14134-0015.wav,15.06
8838-298546-0035.wav,15.11
1034-121119-0061.wav,9.28
8088-284756-0007.wav,13.24
298-126790-0012.wav,9.38
3168-173565-0000.wav,10.23
2518-154826-0016.wav,9.01
7402-90848-0014.wav,16.02
3947-13260-0042.wav,13.70
3664-178366-0022.wav,13.11
458-126294-0017.wav,14.68
2514-149482-0079.wav,13.06
3235-28433-0003.wav,16.02
78-368-0051.wav,16.93
3699-19402-0013.wav,13.75
233-134440-0057.wav,14.72
426-122822-0029.wav,11.69
8419-293473-0018.wav,15.71
4788-91208-0034.wav,15.68
412-126975-0070.wav,15.71
5192-19397-0030.wav,11.87
8095-274346-0013.wav,16.02
2182-181173-0008.wav,15.32
6880-216547-0072.wav,15.21
1737-142396-0017.wav,15.31
3526-176651-0014.wav,15.04
1235-135887-0002.wav,13.62
458-126305-0015.wav,13.90
1898-145715-0038.wav,14.37
4853-27670-0021.wav,15.44
6064-300880-0020.wav,14.74
6081-42010-0018.wav,10.72
1034-121119-0044.wav,15.44
4362-15663-0087.wav,15.92
6531-61334-0009.wav,2.14
839-130898-0050.wav,7.93
322-124147-0053.wav,16.20
4830-25898-0010.wav,13.55
1594-135914-0099.wav,15.11
4406-16883-0000.wav,12.43
2391-145015-0101.wav,15.92
2136-5140-0040.wav,5.93
7367-86737-0091.wav,10.05
5104-33406-0000.wav,14.55
1235-135884-0021.wav,14.64
1867-154071-0043.wav,16.11
4051-11218-0008.wav,6.11
4397-15666-0005.wav,15.12
3112-9554-0006.wav,16.91
250-142286-0004.wav,8.40
3857-182317-0029.wav,14.85
6925-80680-0027.wav,15.46
8609-283227-0060.wav,15.53
250-142276-0019.wav,15.45
6081-42010-0009.wav,8.98
1116-137572-0003.wav,15.94
3879-173592-0043.wav,3.56
5688-41232-0002.wav,13.26
1455-134435-0058.wav,3.39
6415-111615-0029.wav,10.91
150-132655-0029.wav,15.21
1455-134435-0044.wav,4.76
198-126831-0015.wav,16.57
3857-182317-0008.wav,15.82
4018-107338-0018.wav,15.06
83-11691-0034.wav,13.47
7794-295947-0030.wav,15.38
4051-10927-0027.wav,5.18
5867-48852-0042.wav,15.40
4267-72637-0016.wav,14.38
5463-39174-0044.wav,9.78
5393-19219-0048.wav,15.00
5703-47212-0001.wav,12.87
302-123504-0000.wav,14.38
2910-131096-0087.wav,14.89
83-3054-0012.wav,13.36
1235-135883-0003.wav,15.14
460-172359-0060.wav,4.89
118-121721-0006.wav,15.04
3857-180923-0007.wav,15.64
8123-275216-0037.wav,14.05
6081-42010-0022.wav,13.43
7511-102419-0031.wav,14.04
8095-274348-0000.wav,4.67
233-134440-0005.wav,15.43
426-122822-0032.wav,13.77
87-121553-0027.wav,12.57
302-123504-0001.wav,13.69
3807-4955-0009.wav,15.73
2514-149482-0080.wav,14.44
696-92939-0022.wav,15.71
118-121721-0025.wav,15.20
2893-139310-0048.wav,14.80
1455-138263-0002.wav,3.27
27-124992-0058.wav,4.39
